Adaptive MI,Universal MI,EMI,ATT,mi
1.0,0.899999946596787,1.0,1.0,0.850999954674023
1.0,0.8999999520838909,1.0,1.0,0.8509999593312025
1.0,0.8999999538174539,1.0,1.0,0.850999960802564
1.0,0.8999999510289213,1.0,1.0,0.850999958435797
1.0,0.8999999533032675,1.0,1.0,0.8509999603661484
1.0,0.8999999592023176,1.0,1.0,0.850999965372967
1.0,0.8999999584768154,0.0,1.0,0.8509999647571971
1.0,0.8999999561695459,1.0,1.0,0.850999962798902
1.0,0.8999999540625119,1.0,1.0,0.850999961010557
1.0,0.8999999537645241,1.0,1.0,0.85099996075764
1.0,0.8999999497392833,1.0,1.0,0.8509999573412168
1.0,0.8999999561757528,1.0,1.0,0.8509999628041702
1.0,0.8999999537908393,1.0,1.0,0.850999960779975
1.0,0.8999999557293192,1.0,1.0,0.8509999624252598
1.0,0.8999999531007492,0.0,1.0,0.8509999601942608
1.0,0.8999999558893402,1.0,1.0,0.8509999625610776
1.0,0.8999999526493417,1.0,1.0,0.8509999598111289
1.0,0.8999999494008973,1.0,1.0,0.8509999570540117
1.0,0.8999999482663128,1.0,1.0,0.8509999560910331
1.0,0.8999999453684951,1.0,1.0,0.8509999536315103
1.0,0.8999999478256424,1.0,1.0,0.850999955717014
1.0,0.8999999440930442,1.0,1.0,0.8509999525489713
1.0,0.8999999435246576,1.0,1.0,0.8509999520665532
1.0,0.8999999492397747,0.0,1.0,0.8509999569172588
1.0,0.8999999460901932,1.0,1.0,0.8509999542440514
1.0,0.8999999472088198,1.0,1.0,0.8509999551934859
1.0,0.8999999431174072,1.0,1.0,0.8509999517208993
1.0,0.8999999472176904,1.0,1.0,0.8509999552010148
1.0,0.8999999494701738,1.0,1.0,0.85099995711281
1.0,0.8999999435214867,1.0,1.0,0.8509999520638618
1.0,0.8999999490396797,1.0,1.0,0.8509999567474282
1.0,0.8999999441216213,1.0,1.0,0.8509999525732261
1.0,0.8999999481875035,0.0,1.0,0.8509999560241437
1.0,0.8999999454085501,1.0,1.0,0.8509999536655068
1.0,0.8999999486410596,1.0,1.0,0.8509999564090993
1.0,0.8999999535530495,1.0,1.0,0.8509999605781509
1.0,0.8999999453872122,1.0,1.0,0.8509999536473964
